Title,Rating,Reviews,Phone,WhatsApp,Instagram,Facebook,Industry,Address,Website,Image,Amenities,Pitch,Latitude,Longitude,Google Maps Link,Source Query,City
Island Jury Siargao,5.0,(2),09534802808,https://wa.me/09534802808,,,Convenience store,"Siargao Island, Bugak, Sta Cruz, General Luna, Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGorZPsuNjyMtzBv-8EeumCs6KNl0W4K7b-Go1xyXchQ47qz-aZ8ZYcNSln1EmAPoVJ9caEEOQQq-3_aEe_uRxp9tWyCnXyrULOhFtCTq41e5LXF8u1G5KFnXr33MTOZwzoDrzs=w2048-h1536-k-no,,,9.8291347,126.1166281,https://www.google.com/maps/place/Island+Jury+Siargao/data=!4m7!3m6!1s0x330409002df07d45:0x731de87ded70759a!8m2!3d9.8291347!4d126.1166281!16s%2Fg%2F11lf3d_0yc!19sChIJRX3wLQAJBDMRmnVw7X3oHXM?authuser=0&hl=en&rclk=1,"convenience store in General Luna, Siargao & Surigao, Philippines",General Luna
Johlan and Dry Goods Store,4.5,(15),,,,https://www.facebook.com/Johlan-Dry-Good-Store-100908972054563,Grocery store,"Q5M5+RF2, Tourism Rd, General Luna, Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF7rp2cs59uj8qjKmEGQR5RJqDYJ2JNSGhk4Gkh0W4dlE7VtcxxeHkut8TeHaI1wfhf3NqXycVA6pYtPNyvd6aPFPQSyXDmkaTU7r9s4CHCqe0YusFZwtl4NdNnYPllvY6xdMmi=w2048-h1536-k-no,,,9.7845171,126.1586316,https://www.google.com/maps/place/Johlan+and+Dry+Goods+Store/data=!4m7!3m6!1s0x3303f711779d90bf:0x996be14e021eacc0!8m2!3d9.7845171!4d126.1586316!16s%2Fg%2F11h6s2d1vx!19sChIJv5CddxH3AzMRwKweAk7ha5k?authuser=0&hl=en&rclk=1,"convenience store in General Luna, Siargao & Surigao, Philippines",General Luna
Savers Plus,5.0,(2),,,,https://www.facebook.com/VERYGOODICE2017,Convenience store,"R548+WC6, Tourism Rd, General Luna, 8419 Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF5A_7xN2C2hn_ebQMd5XfBK7lSvbMWqrLKpUZ4DZaR8PJUYXnVtV29dAN95sSR5jwQrZCETTxhv5i6K_QJ2sIpTtzVzoCFDSg-J-tGo7m5YS3bP4UD-dSM4yzGveCzuvN35eucgY5v0SFc=w2048-h1536-k-no,,,9.8072997,126.1660233,https://www.google.com/maps/place/Savers+Plus/data=!4m7!3m6!1s0x3304090062f9e649:0x1831e3fc30126f03!8m2!3d9.8072997!4d126.1660233!16s%2Fg%2F11vyzhl529!19sChIJSeb5YgAJBDMRA28SMPzjMRg?authuser=0&hl=en&rclk=1,"convenience store in General Luna, Siargao & Surigao, Philippines",General Luna
Jogubming Grocery,5.0,(1),09700265378,https://wa.me/09700265378,,https://www.facebook.com/JogubmingretailstoreOPC,Convenience store,"Dapa - General Luna Rd, General Luna, Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFSX61UOToOB46CwBBWCEzGv2i5819S3ibrFn6iUJRiIjxk8G5GnSEk9TG4dixSlaNwzZdD3QRLtIwjLFqoXlH6xrfP8TKRfFU8NbbrbxVdii0d8PDDzDKd9_zpf-zYMMVtjHsTbNErpfgn=w2048-h1536-k-no,,,9.7835284,126.1558886,https://www.google.com/maps/place/Jogubming+Grocery/data=!4m7!3m6!1s0x3303f73ee4dfd7c9:0xa4bd99cdf9049d70!8m2!3d9.7835284!4d126.1558886!16s%2Fg%2F11mpcg2mq6!19sChIJydff5D73AzMRcJ0E-c2ZvaQ?authuser=0&hl=en&rclk=1,"convenience store in General Luna, Siargao & Surigao, Philippines",General Luna
Grace Sari-Sari Store,5.0,(2),,,,https://www.facebook.com/100089366690109,Convenience store,"R558+6PF, General Luna, Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGitVrTnGjeBt4sn690ZlGzsj-Tqo6SeMymg5xc85zKCHlKuT7i4a_Abd3iqhFuw9vswZ-1ZIfIY27Rfq5nme6ffZJaVYe2_aIE0LKvEgjuMTO3aFcCSZ_FR8MDS5H-yHrFVUw=w2048-h1536-k-no,,,9.8080625,126.1667969,https://www.google.com/maps/place/Grace+Sari-Sari+Store/data=!4m7!3m6!1s0x3304090061713e19:0x77bd2ff1d2f4d898!8m2!3d9.8080625!4d126.1667969!16s%2Fg%2F11wvrmwqws!19sChIJGT5xYQAJBDMRmNj00vEvvXc?authuser=0&hl=en&rclk=1,"convenience store in General Luna, Siargao & Surigao, Philippines",General Luna
Rena one stop shop,5.0,(2),09177302486,https://wa.me/09177302486,https://www.instagram.com/renaluna,https://www.facebook.com/UNLTDSiargao,Grocery store,"Q5M5+R9X, Tourism Rd, General Luna, Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGkoURzCmgZP1y3w08M4yVKk9OGFQnjG_Ug9psS4RNkSkE-pjE0kSiIjfvb2KaaWY6kzBSGUiVbqR1WCrOvH4kmZJd5PvbqQsRzRSJoIRcTrTbOvULksdHsoy70FLcCMk5DRXkY9g=w2048-h1536-k-no,,,9.7846045,126.1584975,https://www.google.com/maps/place/Rena+one+stop+shop/data=!4m7!3m6!1s0x3303f759409f8fa9:0xe2e36a3c0cc6c2e2!8m2!3d9.7846045!4d126.1584975!16s%2Fg%2F11n76ydccp!19sChIJqY-fQFn3AzMR4sLGDDxq4-I?authuser=0&hl=en&rclk=1,"convenience store in General Luna, Siargao & Surigao, Philippines",General Luna
Marc & Lawrence,4.0,(12),09761813952,https://wa.me/09761813952,,,Grocery store,"Q5M3+7R2, General Luna, Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE_vTvLf51rD_SjGkaiQhuDqL8o5quuZjy2xZccNaaJbcHD-RBxOMqKunb-63Ngxf_W7Vhte_bJSqp0tl8ZiHQbMbG-Au55kyAoxaEpZBezpboz8zdM7DmHsLZyPJzWeTdoaJupxA=w2048-h1536-k-no,,,9.7831309,126.1545289,https://www.google.com/maps/place/Marc+%26+Lawrence/data=!4m7!3m6!1s0x3303f63e01d41d63:0xbc0e408080c455e1!8m2!3d9.7831309!4d126.1545289!16s%2Fg%2F11g6j6h9kx!19sChIJYx3UAT72AzMR4VXEgIBADrw?authuser=0&hl=en&rclk=1,"convenience store in General Luna, Siargao & Surigao, Philippines",General Luna
AM Store and Dod's Motorbike Rental,5.0,(4),09350657900,https://wa.me/09350657900,,https://www.facebook.com/profile.php,General store,"General Luna, Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGm5jYUQl0KfO7cgwrA3LobLZQ_oLKzV8YWA8Z6n4-aRmgiwFgNDYpMCfF2YwDCRi_NlK8oaR4GL5UPJ_QhkL5EZxFuMrH_CrNsVlSbINpyyri7hodCbb19MqvDFTo_WA0JYQM5=w2048-h1536-k-no,,,9.8059075,126.161731,https://www.google.com/maps/place/AM+Store+and+Dod%27s+Motorbike+Rental/data=!4m7!3m6!1s0x330409fb20a5a11d:0x987f16e4767c2d1f!8m2!3d9.8059075!4d126.161731!16s%2Fg%2F11fp3k0rn1!19sChIJHaGlIPsJBDMRHy18duQWf5g?authuser=0&hl=en&rclk=1,"convenience store in General Luna, Siargao & Surigao, Philippines",General Luna
Vinta Alternative Market,4.9,(341),09958803220,https://wa.me/09958803220,https://www.instagram.com/vinta.siargao,https://www.facebook.com/tr?id=3289616587955223&ev=PageView&noscript=1,Store,"Vinta Alternative Market, Purok 2, General Luna, 8419 Surigao del Norte",http://www.vintaalternativemarket.com/,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE_YaDEyl-9CPdE3Eypa_y3J-tQnBidCUci5Z6YVIB0dG5a-gi-mi4eYFV-8eqwGHlXKJaMMKQr7xXg_-QkgmD17mynRgcyG22jabAhM22sNqotkj5iTfn9rBlUJOC7d9aDgVO-RA=w2048-h1536-k-no,,,9.7832156,126.1556551,https://www.google.com/maps/place/Vinta+Alternative+Market/data=!4m7!3m6!1s0x33040918af0bf903:0xc34a4f5e190ac562!8m2!3d9.7832156!4d126.1556551!16s%2Fg%2F11kl80bcnn!19sChIJA_kLrxgJBDMRYsUKGV5PSsM?authuser=0&hl=en&rclk=1,"convenience store in General Luna, Siargao & Surigao, Philippines",General Luna
L & S Sari-Sari Store,5.0,(2),,,https://www.instagram.com/sarisari_shopping,https://www.facebook.com/siargaoshop,Convenience store,"near skate park, brgy catangnan, General Luna, Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGNmKis-eP0A2_3HWRb1JanqvPwwF6lbNXiNXJchhSrMrYFDfpN8QWF4gLFTBjASgCxO_s74OhCf2ww1tm8z9-n4HESAjcV_Hp6RUVTp2NWKvdLpRANDDl4Px82dByKrfkFTTkGJfo_5zwR=w2048-h1536-k-no,,,9.7947636,126.158845,https://www.google.com/maps/place/L+%26+S+Sari-Sari+Store/data=!4m7!3m6!1s0x3303f7005f1921ad:0x42ff8811e59dfc6b!8m2!3d9.7947636!4d126.158845!16s%2Fg%2F11ycfpcl2r!19sChIJrSEZXwD3AzMRa_yd5RGI_0I?authuser=0&hl=en&rclk=1,"convenience store in General Luna, Siargao & Surigao, Philippines",General Luna
KIM PANDOY STORE,5.0,(2),09562567556,https://wa.me/09562567556,,https://www.facebook.com/siargao.buddy.2024,Grocery store,"General Luna, Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGkhEPrBdPhJdIKpIkSzAghau8chih5WAQ06F7_URMn5tJmfjD1LItYvVD0OZlCPPZbDeE6PeEW_uBWvHnhxWImP89OWED6beUzGqGk8IiSfDieyLj36SaTs99mQWnYDHN0cgCioAZs7t-p=w2048-h1536-k-no,,,9.7902395,126.1561012,https://www.google.com/maps/place/KIM+PANDOY+STORE/data=!4m7!3m6!1s0x3303f7003d6cf649:0x3ccb7144cb628d09!8m2!3d9.7902395!4d126.1561012!16s%2Fg%2F11ywbmfgnz!19sChIJSfZsPQD3AzMRCY1iy0Rxyzw?authuser=0&hl=en&rclk=1,"convenience store in General Luna, Siargao & Surigao, Philippines",General Luna
Fiesta Sari-Sari Store,5.0,(1),,,,https://www.facebook.com/people,Convenience store,"Q5J4+F96, General Luna, Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1cRjyy8f0PJyOs-Qj0Jgfdmmh4wZ3fTeDUEjomUI4ogTCaczgd-vRP0r8oSPBJef7NYyl4hWAwLTbAntgHHqUT88QG87FkVzYBDCVqX6Zug9M5RnFMOdvmtkBatfmd0w9dYRT=w2048-h1536-k-no,,,9.781157,126.1558915,https://www.google.com/maps/place/Fiesta+Sari-Sari+Store/data=!4m7!3m6!1s0x3303f61598a058b5:0xef0e7e5f665d1b0a!8m2!3d9.781157!4d126.1558915!16s%2Fg%2F11hd1rm2fy!19sChIJtVigmBX2AzMRChtdZl9-Du8?authuser=0&hl=en&rclk=1,"convenience store in General Luna, Siargao & Surigao, Philippines",General Luna
Croft Bulk Foods - Siargao,5.0,(2),,,https://www.instagram.com/croftbulkfoods,https://www.facebook.com/croftbulkfoods/,Health food store,"R536+P8P, General Luna, Surigao del Norte",http://www.croftbulkfoods.com/,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHlgWDhxiQRaFhNVXvLSi7qti7t3TT0JF08ox7xgfe56L7RzYheXClr9wdaPnQ-9UHHjIofq6Z8nr_pNLd4YuLi2e7G2VjFvi9xYi8BJcO4DTFtDbPYh3PQ7iTF9O4WcXei_es7=w2048-h1536-k-no,,,9.8043492,126.1608307,https://www.google.com/maps/place/Croft+Bulk+Foods+-+Siargao/data=!4m7!3m6!1s0x33040900793f9189:0xda365e1657a1619a!8m2!3d9.8043492!4d126.1608307!16s%2Fg%2F11m6c2yxls!19sChIJiZE_eQAJBDMRmmGhVxZeNto?authuser=0&hl=en&rclk=1,"convenience store in General Luna, Siargao & Surigao, Philippines",General Luna
Miraflor Store,5.0,(1),,,,https://www.facebook.com/p,Grocery store,"General Luna, 8419 Surigao del Norte",,https://streetviewpixels-pa.googleapis.com/?cb_client,,,9.7807218,126.150491,https://www.google.com/maps/place/Miraflor+Store/data=!4m7!3m6!1s0x3303f7000bc639e5:0x34f8f7c47cc1071a!8m2!3d9.7807218!4d126.150491!16s%2Fg%2F11yvhnm3z0!19sChIJ5TnGCwD3AzMRGgfBfMT3-DQ?authuser=0&hl=en&rclk=1,"convenience store in General Luna, Siargao & Surigao, Philippines",General Luna
SGL Fruits&Vegetables,4.0,(2),,,,https://www.facebook.com/sgl.fruits.n.veggies,Grocery delivery service,"Poblacion 1 general luna, del norte, 8419 Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH_3QD9Jlh1028LWnqTHVxeUlmOdoF0_fshJACNqhF6j2UgveE47JG3oJkebRuETbXdM5HYRE5fLLcTNfBZyNMS0q9_4B8G5dIG22SLJqCcOCvfdIIhkRf0zpPGRi5ByLJKucekuvh4iX8=w2048-h1536-k-no,,,9.7817872,126.1546105,https://www.google.com/maps/place/SGL+Fruits%26Vegetables/data=!4m7!3m6!1s0x3303f70075242763:0x72ea219b8e83166c!8m2!3d9.7817872!4d126.1546105!16s%2Fg%2F11x66cxhxg!19sChIJYyckdQD3AzMRbBaDjpsh6nI?authuser=0&hl=en&rclk=1,"convenience store in General Luna, Siargao & Surigao, Philippines",General Luna
Komunidad Siargao Shop,4.8,(6),09765551622,https://wa.me/09765551622,,https://www.facebook.com/siargaoshop,Souvenir store,"Tourism Rd, General Luna, 8419 Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEtabHaXVEr7rsi9z0njKoRbMwxtE1qYzG-weU3DfQ2Mliy7cXUAzjtRrsUQXSP6HFR8O6UoOR9hfzM4U9m_RN2eDtvDb1SAr4FrsodfXAKtTqlK7AZct1n7kW0BSwZ-3hDtco8PCFLIa3f=w2048-h1536-k-no,,,9.7849511,126.1597673,https://www.google.com/maps/place/Komunidad+Siargao+Shop/data=!4m7!3m6!1s0x3303f7db0c812d7f:0x7b3ea4a624cbd405!8m2!3d9.7849511!4d126.1597673!16s%2Fg%2F11l1l_jd9s!19sChIJfy2BDNv3AzMRBdTLJKakPns?authuser=0&hl=en&rclk=1,"convenience store in General Luna, Siargao & Surigao, Philippines",General Luna
White Beard Coffee Tawin Tawin Branch,4.8,(13),09991327645,https://wa.me/09991327645,https://www.instagram.com/whitebeardcoffee,https://www.facebook.com/373336533443106,Coffee shop,"Siargao Island, Brgy, General Luna, 8419 Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEtH36zrW5NN-nboDdtrRpanadT2sO_QNjW3j7MExIqlbsp89hsG85JoozP1uzt9XgQrf3_cLh2dQAXjQ0Pddetvsw8REAJsFXkOfKiprrk7A44T8VU1k_B6eTGwKuM_J8RESinDQBfK7gH=w2048-h1536-k-no,,,9.7890528,126.1326138,https://www.google.com/maps/place/White+Beard+Coffee+Tawin+Tawin+Branch/data=!4m7!3m6!1s0x3303f76b4fb10c15:0xe9494e54c1250d72!8m2!3d9.7890528!4d126.1326138!16s%2Fg%2F11nbtjqjh0!19sChIJFQyxT2v3AzMRcg0lwVROSek?authuser=0&hl=en&rclk=1,"public wifi in General Luna, Siargao & Surigao, Philippines",General Luna
Happy Store,5.0,(2),,,,https://www.facebook.com/people,Convenience store,"R4QQ+QRG, Santa Fe, General Luna, Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGfCVcsf3BzClGC0r45N94cc1ZkEATJA4JKBLcwpuW03vIWhd6bba1VUgChksgPV35Kg1WJq2qKAvg25kKY_7FmN9kFhdDybWa1DsVqHQ66LsoYXCo-6j3bN618VKuf9IRqgLQijGZU1njM=w2048-h1536-k-no,,,9.8394323,126.1395664,https://www.google.com/maps/place/Happy+Store/data=!4m7!3m6!1s0x33040900795ed185:0x238961f0eee08740!8m2!3d9.8394323!4d126.1395664!16s%2Fg%2F11whl6nnvx!19sChIJhdFeeQAJBDMRQIfg7vBhiSM?authuser=0&hl=en&rclk=1,"convenience store in General Luna, Siargao & Surigao, Philippines",General Luna
Tag Agrivet,5.0,(4),,,,https://www.facebook.com/WRMAgrivet,General store,"Q5M4+WFW, General Luna, Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8lwrKgPTiUvWdyXivGlf3kq7Z3t0emsEOGY6BOul4mIt3ALsIv5Rda_rZEqjxOKiBPkXVYDV8H3EikbiFR5jIf6HgGLIRgCyb81HYU5pwgS6Ng6aNQ5Yp5kNE7JOvdSzSh9G__g=w2048-h1536-k-no,,,9.7848596,126.1562061,https://www.google.com/maps/place/Tag+Agrivet/data=!4m7!3m6!1s0x3303f71c3437276d:0xccf5863aa70e1011!8m2!3d9.7848596!4d126.1562061!16s%2Fg%2F11f65y52rv!19sChIJbSc3NBz3AzMRERAOpzqG9cw?authuser=0&hl=en&rclk=1,"convenience store in General Luna, Siargao & Surigao, Philippines",General Luna
Kape.Ligay,5.0,(3),09709645079,https://wa.me/09709645079,,https://www.facebook.com/kapeluna.gl,Coffee shop,"San Sibatian St. Pob 2 General luna, Surigao del Norte Corner, Surigao, 8419 Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFslfIrT28jMRu4egmjFjXrLL2bcqUMnDV6QsmglVYnPO3SNPWjrDGZCHLYjps--qI83hIL-d5zjaOk36uv-N5gkUQAcGXAr0A1aimYLea9fShhBOkw42OeOnsAJW3eN8hMcFzYIAe2iM2H=w2048-h1536-k-no,,,9.7826357,126.153871,https://www.google.com/maps/place/Kape.Ligay/data=!4m7!3m6!1s0x3303f70012818d67:0xf62eee58b7a6654c!8m2!3d9.7826357!4d126.153871!16s%2Fg%2F11vwdwqpc8!19sChIJZ42BEgD3AzMRTGWmt1juLvY?authuser=0&hl=en&rclk=1,"public wifi in General Luna, Siargao & Surigao, Philippines",General Luna
Centro Dos Meatshop,5.0,(1),09175164051,https://wa.me/09175164051,,https://www.facebook.com/lagasmeatshop,Meat products store,"Q5M3+7X5, General Luna, Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUlovlRRDN_OdqpMr2Jsgv3-AAxxsLXRSbzko9tv92t65RGvzrPUfFrXq3RqsmCbKT80MV1sD_1lnk_IKeVZfQGsu9MzBhBWWn32EYy_ehMxZ5PX8Sgq1lbl4A8sLP_nuWhsya=w2048-h1536-k-no,,,9.7831456,126.1549829,https://www.google.com/maps/place/Centro+Dos+Meatshop/data=!4m7!3m6!1s0x3303f72dd4df9be3:0xabb3cd5abe12de4f!8m2!3d9.7831456!4d126.1549829!16s%2Fg%2F11j7j3qwl_!19sChIJ45vf1C33AzMRT94SvlrNs6s?authuser=0&hl=en&rclk=1,"convenience store in General Luna, Siargao & Surigao, Philippines",General Luna
Raw Shop & Fishing Siargao,4.3,(12),,,https://www.instagram.com/rawfishingsiargao,https://www.facebook.com/RawShopSiargao,Coffee wholesaler,"Bridge, Barangay, R554+RH General Luna, Surigao del Norte Unit 2 Hale Aloha Building, Tourism Rd, Catangnan, General Luna, Surigao del Norte",https://www.facebook.com/RawShopSiargao,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGl8q64KfJpriYQZc7Yx3Jo1Bq-bLzFnOiMXJFKqA3LL5bMlALaPy8820bgO9UlKu63XZsu5r69VUfgmdjdaDO612hjV0vo8fsBWZbJ2iwRTKVOw_ynnNBGcUu1qMY7yGG_9-YvcQ=w2048-h1536-k-no,,,9.8095406,126.1564155,https://www.google.com/maps/place/Raw+Shop+%26+Fishing+Siargao/data=!4m7!3m6!1s0x3303f61a60ed3a3b:0xf698e827790cd124!8m2!3d9.8095406!4d126.1564155!16s%2Fg%2F11d_8hckwp!19sChIJOzrtYBr2AzMRJNEMeSfomPY?authuser=0&hl=en&rclk=1,"public wifi in General Luna, Siargao & Surigao, Philippines",General Luna
Baryo Brew Siargao,5.0,(4),09484376296,https://wa.me/09484376296,,https://www.facebook.com/baryobrewsiargao,Coffee shop,"Siargao Island, Jacking Horse, Barangay Catangnan, General Luna, 8419 Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHYMbX7IK8C3H2ccp1RvmemneGmWNNYXHOylSw_o3foj6_l952HxF8is4pYoTwnz3tdelXOuQ_YJ30r1xMboPJNXu1tCFXApZ7owbqxZPJlXahr93NMe6UdZoo7e34fkLlBjEK3tgY0h6A=w2048-h1536-k-no,,,9.8124728,126.1613504,https://www.google.com/maps/place/Baryo+Brew+Siargao/data=!4m7!3m6!1s0x330409000ccf5b57:0x47fcdccc4063d71a!8m2!3d9.8124728!4d126.1613504!16s%2Fg%2F11yj_bvxgv!19sChIJV1vPDAAJBDMRGtdjQMzc_Ec?authuser=0&hl=en&rclk=1,"public wifi in General Luna, Siargao & Surigao, Philippines",General Luna
Janet & Noli Store,5.0,(1),,,https://www.instagram.com/nolistore_gt,https://www.facebook.com/janetmorales85,Convenience store,"R4RQ+7RW, General Luna, Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGTW_bfg3eVpD29S0WPhGbjHxgxHL_V16srsSjlCPKEheCVjzSMiLVaG92Gfz46JY62mgGj8qMGNUra5pxzbI6obCW8BNLOs-KXmR0m-vVicYiwkK8VD8LCH0cuUA5w1R5u_14T=w2048-h1536-k-no,,,9.8407363,126.1395729,https://www.google.com/maps/place/Janet+%26+Noli+Store/data=!4m7!3m6!1s0x330409fcaca29ccb:0x33d864a97c92c6e3!8m2!3d9.8407363!4d126.1395729!16s%2Fg%2F11pc3zztkp!19sChIJy5yirPwJBDMR48aSfKlk2DM?authuser=0&hl=en&rclk=1,"convenience store in General Luna, Siargao & Surigao, Philippines",General Luna
WeClean Siargao,4.4,(127),09176247132,https://wa.me/09176247132,https://www.instagram.com/weclean.ph/,https://www.facebook.com/wecleanlaundry.ph,Laundromat,"Q5P4+298, Dapa - General Luna Rd, General Luna, Surigao del Norte",http://www.weclean.com.ph/,https://lh3.googleusercontent.com/gps-cs-s/APNQkAExT1tQmSRi_GHILm3tGi_-Rj1eioU7U4hi1zyHoG92CeqQFW7dizL9yJFUJ9SHTBneEfcC3m6JuXINtur7JQG8TJrbKzYkF6b7d2_byBvHft78arzwOmBdUm3VcQZNzGQM4rJhsLVGrUNv=w2048-h1536-k-no,"Laundry service, Laundry",,9.7850376,126.1559783,https://www.google.com/maps/place/WeClean+Siargao/data=!4m7!3m6!1s0x3303f74313c7b3c7:0x95a056b1c63264e4!8m2!3d9.7850376!4d126.1559783!16s%2Fg%2F11kp_6nff4!19sChIJx7PHE0P3AzMR5GQyxrFWoJU?authuser=0&hl=en&rclk=1,"laundry in General Luna, Siargao & Surigao, Philippines",General Luna
LG Ken Laundry shop,4.9,(36),,,,https://www.facebook.com/p,Laundry service,"Purok 1, Brgy. Malinao, General Luna, 8419 Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGWD4cHRZGEDfblBICrekgxdoBoYtHMtgSHb9pxTZL0JUF6VDeC2wxKXuYw7IrG4sMr05f0NzIrrLPMgWzH3z-XXXxEKrjVt0UKSxpHFvbcxUfBLmAAfp6Ehf5ww_F3LLl-Tf5Y=w2048-h1536-k-no,"Laundry service, Laundry, Washing machine, Dryer",,9.7701634,126.128094,https://www.google.com/maps/place/LG+Ken+Laundry+shop/data=!4m7!3m6!1s0x3303f70034a8bc2d:0x54b4d67bcd948e45!8m2!3d9.7701634!4d126.128094!16s%2Fg%2F11wxl85_v_!19sChIJLbyoNAD3AzMRRY6UzXvWtFQ?authuser=0&hl=en&rclk=1,"laundry in General Luna, Siargao & Surigao, Philippines",General Luna
Islaundry Siargao,5.0,(1),,,https://www.instagram.com/lemonlaundrysiargao,https://www.facebook.com/p,Laundry service,"Sitio San Ramon, Poblacion, General Luna, 8419 Surigao del Norte",,https://streetviewpixels-pa.googleapis.com/?cb_client,,,9.7907623,126.1505993,https://www.google.com/maps/place/Islaundry+Siargao/data=!4m7!3m6!1s0x3303f7005e9b59fd:0xe1e71a2fd5fb1632!8m2!3d9.7907623!4d126.1505993!16s%2Fg%2F11y_zkz4tp!19sChIJ_VmbXgD3AzMRMhb71S8a5-E?authuser=0&hl=en&rclk=1,"laundry in General Luna, Siargao & Surigao, Philippines",General Luna
Swell Wash Laundry Malinao - Siargao,4.2,(21),09669033439,https://wa.me/09669033439,,https://www.facebook.com/swellwashsiargao,Laundry service,"General Luna, 8419 Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEtMP8hU2IoIy8Liyf7y6rNzJE2twGyy3xdhd0LHgnMjNiKOWWuHs5oIQfl7ED79pP_XZ3VPwq-SwgEc0YF0WzPXnZtTToiNc7HL_Hio5LAdbbHltIGq4651_nDRav969BSSkYT=w2048-h1536-k-no,"Laundry service, Laundry",,9.770581,126.1284676,https://www.google.com/maps/place/Swell+Wash+Laundry+Malinao+-+Siargao/data=!4m7!3m6!1s0x3303f78e2a0ba389:0x5af2330e2ec197a6!8m2!3d9.770581!4d126.1284676!16s%2Fg%2F11jt05lhdv!19sChIJiaMLKo73AzMRppfBLg4z8lo?authuser=0&hl=en&rclk=1,"laundry in General Luna, Siargao & Surigao, Philippines",General Luna
Abaii Laundry Services,5.0,(1),09158111401,https://wa.me/09158111401,,https://www.facebook.com/SuurfandSuds,Laundry service,"Tourism Rd, General Luna, 8419 Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE5XcwpSLVqA_wLpVTfkgcj9a2PN976YiCPlNtVZuC24vdpB2iKXLYnRGRv5qy3YqZF4-oGTQZ01NmLv4Rnz83vzEyerLiE75bcPI_BR8mYZmPZgDUtR2A6YT8u2-9SBObcfWShIIzgr70P=w2048-h1536-k-no,Laundry,,9.7885526,126.1621957,https://www.google.com/maps/place/Abaii+Laundry+Services/data=!4m7!3m6!1s0x330409007b988167:0xb3c6c545f5fe7658!8m2!3d9.7885526!4d126.1621957!16s%2Fg%2F11ywx2v498!19sChIJZ4GYewAJBDMRWHb-9UXFxrM?authuser=0&hl=en&rclk=1,"laundry in General Luna, Siargao & Surigao, Philippines",General Luna
Bubbles Carwash,5.0,(1),,,https://www.instagram.com/bubblescarwashcr,,Car wash,"Q5Q3+2W7, General Luna, Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFi4iAT3RORqDwHCLU90Zn0ZQ8QJFjCilxyEEkbK8ILtdHC2QEWNTpUp7Kz8hUH5LWs6pk6dI4pRrQWuCUYRdUosnVbLHS2kdQmHbcsv2q3vl3Ok3ACETWRS_H4KToc6ZKSvFTGFPSliTv0=w2048-h1536-k-no,,,9.7894117,126.1549269,https://www.google.com/maps/place/Bubbles+Carwash/data=!4m7!3m6!1s0x3303f70078e151ed:0xb81246cbfc03ceb2!8m2!3d9.7894117!4d126.1549269!16s%2Fg%2F11ymk46hy2!19sChIJ7VHheAD3AzMRss4D_MtGErg?authuser=0&hl=en&rclk=1,"laundry in General Luna, Siargao & Surigao, Philippines",General Luna
